,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases (cumulative))
8750,,Laos,19.85627,102.495496,2020-02-23,0
8751,,Libya,26.3351,17.228331,2020-02-23,0
8752,,West Bank and Gaza,31.9522,35.2332,2020-02-23,0
8753,,Guinea-Bissau,11.8037,-15.1804,2020-02-23,0
8754,,Mali,17.570692,-3.996166000000001,2020-02-23,0
8755,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-23,0
8756,Northwest Territories,Canada,64.8255,-124.8457,2020-02-23,0
8757,Yukon,Canada,64.2823,-135.0,2020-02-23,0
8758,,Kosovo,42.602636,20.902977,2020-02-23,0
8759,,Burma,21.9162,95.956,2020-02-23,0
8760,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-23,0
8761,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-23,0
8762,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-23,0
8763,,MS Zaandam,0.0,0.0,2020-02-23,0
8764,,Botswana,-22.3285,24.6849,2020-02-23,0
8765,,Burundi,-3.3731,29.9189,2020-02-23,0
8766,,Sierra Leone,8.460555000000001,-11.779889,2020-02-23,0
8767,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-02-23,0
8768,,Malawi,-13.2543,34.3015,2020-02-23,0
8769,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-23,0
8770,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-23,0
8771,,South Sudan,6.877000000000002,31.307,2020-02-23,0
8772,,Western Sahara,24.2155,-12.8858,2020-02-23,0
8773,,Sao Tome and Principe,0.1864,6.6131,2020-02-23,0
8774,,Yemen,15.552727,48.516388,2020-02-23,0
8775,,Comoros,-11.6455,43.3333,2020-02-23,0
8776,,Tajikistan,38.861,71.2761,2020-02-23,0
8777,,Lesotho,-29.61,28.2336,2020-02-23,0
8778,,Afghanistan,33.93911,67.709953,2020-02-24,1
8779,,Albania,41.1533,20.1683,2020-02-24,0
8780,,Algeria,28.0339,1.6596,2020-02-24,0
8781,,Andorra,42.5063,1.5218,2020-02-24,0
8782,,Angola,-11.2027,17.8739,2020-02-24,0
8783,,Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0
8784,,Argentina,-38.4161,-63.6167,2020-02-24,0
8785,,Armenia,40.0691,45.0382,2020-02-24,0
8786,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-24,0
8787,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4
8788,Northern Territory,Australia,-12.4634,130.8456,2020-02-24,0
8789,Queensland,Australia,-27.4698,153.0251,2020-02-24,5
8790,South Australia,Australia,-34.9285,138.6007,2020-02-24,2
8791,Tasmania,Australia,-42.8821,147.3272,2020-02-24,0
8792,Victoria,Australia,-37.8136,144.9631,2020-02-24,4
8793,Western Australia,Australia,-31.9505,115.8605,2020-02-24,0
8794,,Austria,47.5162,14.5501,2020-02-24,0
8795,,Azerbaijan,40.1431,47.5769,2020-02-24,0
8796,,Bahamas,25.025885,-78.035889,2020-02-24,0
8797,,Bahrain,26.0275,50.55,2020-02-24,1
8798,,Bangladesh,23.685,90.3563,2020-02-24,0
8799,,Barbados,13.1939,-59.5432,2020-02-24,0
8800,,Belarus,53.7098,27.9534,2020-02-24,0
8801,,Belgium,50.8333,4.469936,2020-02-24,1
8802,,Benin,9.3077,2.3158,2020-02-24,0
8803,,Bhutan,27.5142,90.4336,2020-02-24,0
8804,,Bolivia,-16.2902,-63.5887,2020-02-24,0
8805,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-24,0
8806,,Brazil,-14.235,-51.9253,2020-02-24,0
8807,,Brunei,4.5353,114.7277,2020-02-24,0
8808,,Bulgaria,42.7339,25.4858,2020-02-24,0
8809,,Burkina Faso,12.2383,-1.5616,2020-02-24,0
8810,,Cabo Verde,16.5388,-23.0418,2020-02-24,0
8811,,Cambodia,11.55,104.9167,2020-02-24,1
8812,,Cameroon,3.848,11.5021,2020-02-24,0
8813,Alberta,Canada,53.9333,-116.5765,2020-02-24,0
8814,British Columbia,Canada,53.7267,-127.6476,2020-02-24,6
8815,Grand Princess,Canada,0.0,0.0,2020-02-24,0
8816,Manitoba,Canada,53.7609,-98.8139,2020-02-24,0
8817,New Brunswick,Canada,46.5653,-66.4619,2020-02-24,0
8818,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-24,0
8819,Nova Scotia,Canada,44.682,-63.7443,2020-02-24,0
8820,Ontario,Canada,51.2538,-85.3232,2020-02-24,4
8821,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-24,0
8822,Quebec,Canada,52.9399,-73.5491,2020-02-24,0
8823,Saskatchewan,Canada,52.9399,-106.4509,2020-02-24,0
8824,,Central African Republic,6.6111,20.9394,2020-02-24,0
8825,,Chad,15.4542,18.7322,2020-02-24,0
8826,,Chile,-35.6751,-71.543,2020-02-24,2
8827,Anhui,China,31.8257,117.2264,2020-02-24,989
8828,Beijing,China,40.1824,116.4142,2020-02-24,399
8829,Chongqing,China,30.0572,107.874,2020-02-24,576
8830,Fujian,China,26.0789,117.9874,2020-02-24,293
8831,Gansu,China,35.7518,104.2861,2020-02-24,91
8832,Guangdong,China,23.3417,113.4244,2020-02-24,1345
8833,Guangxi,China,23.8298,108.7881,2020-02-24,251
8834,Guizhou,China,26.8154,106.8748,2020-02-24,146
8835,Hainan,China,19.1959,109.7453,2020-02-24,168
8836,Hebei,China,39.549,116.1306,2020-02-24,311
8837,Heilongjiang,China,47.862,127.7615,2020-02-24,480
8838,Henan,China,37.8957,114.9042,2020-02-24,1271
8839,Hong Kong,China,22.3,114.2,2020-02-24,79
8840,Hubei,China,30.9756,112.2707,2020-02-24,64287
8841,Hunan,China,27.6104,111.7088,2020-02-24,1016
8842,Inner Mongolia,China,44.0935,113.9448,2020-02-24,75
8843,Jiangsu,China,32.9711,119.455,2020-02-24,631
8844,Jiangxi,China,27.614,115.7221,2020-02-24,934
8845,Jilin,China,43.6661,126.1923,2020-02-24,93
8846,Liaoning,China,41.2956,122.6085,2020-02-24,121
8847,Macau,China,22.1667,113.55,2020-02-24,10
8848,Ningxia,China,37.2692,106.1655,2020-02-24,71
8849,Qinghai,China,35.7452,95.9956,2020-02-24,18
8850,Shaanxi,China,35.1917,108.8701,2020-02-24,245
8851,Shandong,China,36.3427,118.1498,2020-02-24,755
8852,Shanghai,China,31.202,121.4491,2020-02-24,335
8853,Shanxi,China,37.5777,112.2922,2020-02-24,133
8854,Sichuan,China,30.6171,102.7103,2020-02-24,527
8855,Tianjin,China,39.3054,117.323,2020-02-24,135
8856,Tibet,China,31.6927,88.0924,2020-02-24,1
8857,Xinjiang,China,41.1129,85.2401,2020-02-24,76
8858,Yunnan,China,24.974,101.487,2020-02-24,174
8859,Zhejiang,China,29.1832,120.0934,2020-02-24,1205
8860,,Colombia,4.5709,-74.2973,2020-02-24,0
8861,,Congo (Brazzaville),-0.228,15.8277,2020-02-24,0
8862,,Congo (Kinshasa),-4.0383,21.7587,2020-02-24,0
8863,,Costa Rica,9.7489,-83.7534,2020-02-24,0
8864,,Cote d'Ivoire,7.54,-5.5471,2020-02-24,0
8865,,Croatia,45.1,15.2,2020-02-24,0
8866,,Diamond Princess,0.0,0.0,2020-02-24,691
8867,,Cuba,21.521757,-77.78116700000002,2020-02-24,0
8868,,Cyprus,35.1264,33.4299,2020-02-24,0
8869,,Czechia,49.8175,15.473,2020-02-24,0
8870,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-24,0
8871,Greenland,Denmark,71.7069,-42.6043,2020-02-24,0
8872,,Denmark,56.2639,9.5018,2020-02-24,0
8873,,Djibouti,11.8251,42.5903,2020-02-24,0
8874,,Dominican Republic,18.7357,-70.1627,2020-02-24,0
8875,,Ecuador,-1.8312,-78.1834,2020-02-24,0
8876,,Egypt,26.820553000000004,30.802498,2020-02-24,1
8877,,El Salvador,13.7942,-88.8965,2020-02-24,0
8878,,Equatorial Guinea,1.6508,10.2679,2020-02-24,0
8879,,Eritrea,15.1794,39.7823,2020-02-24,0
8880,,Estonia,58.5953,25.0136,2020-02-24,0
8881,,Eswatini,-26.5225,31.4659,2020-02-24,0
8882,,Ethiopia,9.145,40.4897,2020-02-24,0
8883,,Fiji,-17.7134,178.065,2020-02-24,0
8884,,Finland,61.92411,25.748151,2020-02-24,1
8885,French Guiana,France,3.9339,-53.1258,2020-02-24,0
8886,French Polynesia,France,-17.6797,149.4068,2020-02-24,0
8887,Guadeloupe,France,16.265,-61.551,2020-02-24,0
8888,Mayotte,France,-12.8275,45.166244,2020-02-24,0
8889,New Caledonia,France,-20.904305,165.618042,2020-02-24,0
8890,Reunion,France,-21.1151,55.5364,2020-02-24,0
8891,Saint Barthelemy,France,17.9,-62.8333,2020-02-24,0
8892,St Martin,France,18.0708,-63.0501,2020-02-24,0
8893,Martinique,France,14.6415,-61.0242,2020-02-24,0
8894,,France,46.2276,2.2137,2020-02-24,12
8895,,Gabon,-0.8037,11.6094,2020-02-24,0
8896,,Gambia,13.4432,-15.3101,2020-02-24,0
8897,,Georgia,42.3154,43.3569,2020-02-24,0
8898,,Germany,51.165691,10.451526,2020-02-24,16
8899,,Ghana,7.9465,-1.0232,2020-02-24,0
8900,,Greece,39.0742,21.8243,2020-02-24,0
8901,,Guatemala,15.7835,-90.2308,2020-02-24,0
8902,,Guinea,9.9456,-9.6966,2020-02-24,0
8903,,Guyana,4.860416000000002,-58.93018000000001,2020-02-24,0
8904,,Haiti,18.9712,-72.2852,2020-02-24,0
8905,,Holy See,41.9029,12.4534,2020-02-24,0
8906,,Honduras,15.2,-86.2419,2020-02-24,0
8907,,Hungary,47.1625,19.5033,2020-02-24,0
8908,,Iceland,64.9631,-19.0208,2020-02-24,0
8909,,India,20.593684,78.96288,2020-02-24,3
8910,,Indonesia,-0.7893,113.9213,2020-02-24,0
8911,,Iran,32.427908,53.68804599999999,2020-02-24,61
8912,,Iraq,33.223191,43.679291,2020-02-24,1
8913,,Ireland,53.1424,-7.6921,2020-02-24,0
8914,,Israel,31.046051,34.851612,2020-02-24,1
8915,,Italy,41.87194,12.56738,2020-02-24,229
8916,,Jamaica,18.1096,-77.2975,2020-02-24,0
8917,,Japan,36.204824,138.252924,2020-02-24,160
8918,,Jordan,31.24,36.51,2020-02-24,0
8919,,Kazakhstan,48.0196,66.9237,2020-02-24,0
8920,,Kenya,-0.0236,37.9062,2020-02-24,0
8921,,"Korea, South",35.90775700000001,127.766922,2020-02-24,833
8922,,Kuwait,29.31166,47.481766,2020-02-24,1
8923,,Kyrgyzstan,41.20438,74.766098,2020-02-24,0
8924,,Latvia,56.8796,24.6032,2020-02-24,0
8925,,Lebanon,33.8547,35.8623,2020-02-24,1
8926,,Liberia,6.4280550000000005,-9.429499,2020-02-24,0
8927,,Liechtenstein,47.14,9.55,2020-02-24,0
8928,,Lithuania,55.1694,23.8813,2020-02-24,0
8929,,Luxembourg,49.8153,6.1296,2020-02-24,0
8930,,Madagascar,-18.766947,46.869107,2020-02-24,0
8931,,Malaysia,4.210483999999999,101.975766,2020-02-24,22
8932,,Maldives,3.2028,73.2207,2020-02-24,0
8933,,Malta,35.9375,14.3754,2020-02-24,0
8934,,Mauritania,21.0079,-10.9408,2020-02-24,0
8935,,Mauritius,-20.348404,57.552152,2020-02-24,0
8936,,Mexico,23.6345,-102.5528,2020-02-24,0
8937,,Moldova,47.4116,28.3699,2020-02-24,0
8938,,Monaco,43.7333,7.4167,2020-02-24,0
8939,,Mongolia,46.8625,103.8467,2020-02-24,0
8940,,Montenegro,42.708678000000006,19.37439,2020-02-24,0
8941,,Morocco,31.7917,-7.0926,2020-02-24,0
8942,,Namibia,-22.9576,18.4904,2020-02-24,0
8943,,Nepal,28.1667,84.25,2020-02-24,1
8944,Aruba,Netherlands,12.5211,-69.9683,2020-02-24,0
8945,Curacao,Netherlands,12.1696,-68.99,2020-02-24,0
8946,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-24,0
8947,,Netherlands,52.1326,5.2913,2020-02-24,0
8948,,New Zealand,-40.9006,174.886,2020-02-24,0
8949,,Nicaragua,12.865416,-85.207229,2020-02-24,0
8950,,Niger,17.607789,8.081666,2020-02-24,0
8951,,Nigeria,9.082,8.6753,2020-02-24,0
8952,,North Macedonia,41.6086,21.7453,2020-02-24,0
8953,,Norway,60.472,8.4689,2020-02-24,0
8954,,Oman,21.512583,55.92325500000001,2020-02-24,2
8955,,Pakistan,30.3753,69.3451,2020-02-24,0
8956,,Panama,8.538,-80.7821,2020-02-24,0
8957,,Papua New Guinea,-6.314993,143.95555,2020-02-24,0
8958,,Paraguay,-23.4425,-58.4438,2020-02-24,0
8959,,Peru,-9.19,-75.0152,2020-02-24,0
8960,,Philippines,12.879721,121.774017,2020-02-24,3
8961,,Poland,51.9194,19.1451,2020-02-24,0
8962,,Portugal,39.3999,-8.2245,2020-02-24,0
8963,,Qatar,25.3548,51.1839,2020-02-24,0
8964,,Romania,45.9432,24.9668,2020-02-24,0
8965,,Russia,61.52401,105.318756,2020-02-24,2
8966,,Rwanda,-1.9403,29.8739,2020-02-24,0
8967,,Saint Lucia,13.9094,-60.9789,2020-02-24,0
8968,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-24,0
8969,,San Marino,43.9424,12.4578,2020-02-24,0
8970,,Saudi Arabia,23.885942,45.079162,2020-02-24,0
8971,,Senegal,14.4974,-14.4524,2020-02-24,0
8972,,Serbia,44.0165,21.0059,2020-02-24,0
8973,,Seychelles,-4.6796,55.492,2020-02-24,0
8974,,Singapore,1.2833,103.8333,2020-02-24,89
8975,,Slovakia,48.669,19.699,2020-02-24,0
8976,,Slovenia,46.1512,14.9955,2020-02-24,0
8977,,Somalia,5.152149,46.199616,2020-02-24,0
8978,,South Africa,-30.5595,22.9375,2020-02-24,0
8979,,Spain,40.463667,-3.74922,2020-02-24,2
8980,,Sri Lanka,7.873054,80.77179699999998,2020-02-24,1
8981,,Sudan,12.8628,30.2176,2020-02-24,0
8982,,Suriname,3.9193,-56.0278,2020-02-24,0
8983,,Sweden,60.128161,18.643501,2020-02-24,1
8984,,Switzerland,46.8182,8.2275,2020-02-24,0
8985,,Taiwan*,23.7,121.0,2020-02-24,30
8986,,Tanzania,-6.369028,34.888822,2020-02-24,0
8987,,Thailand,15.870032,100.992541,2020-02-24,35
8988,,Togo,8.6195,0.8248,2020-02-24,0
8989,,Trinidad and Tobago,10.6918,-61.2225,2020-02-24,0
8990,,Tunisia,33.886917,9.537499,2020-02-24,0
8991,,Turkey,38.9637,35.2433,2020-02-24,0
8992,,Uganda,1.373333,32.290275,2020-02-24,0
8993,,Ukraine,48.3794,31.1656,2020-02-24,0
8994,,United Arab Emirates,23.424076,53.847818,2020-02-24,13
8995,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-24,0
8996,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-24,0
8997,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-24,0
8998,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-24,0
8999,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-24,0
9000,Montserrat,United Kingdom,16.742498,-62.187366,2020-02-24,0
9001,,United Kingdom,55.3781,-3.4360000000000004,2020-02-24,30
9002,,Uruguay,-32.5228,-55.7658,2020-02-24,0
9003,,US,40.0,-100.0,2020-02-24,15
9004,,Uzbekistan,41.377491,64.585262,2020-02-24,0
9005,,Venezuela,6.4238,-66.5897,2020-02-24,0
9006,,Vietnam,14.058324,108.277199,2020-02-24,16
9007,,Zambia,-13.133897,27.849332,2020-02-24,0
9008,,Zimbabwe,-19.015438,29.154857,2020-02-24,0
9009,Diamond Princess,Canada,0.0,0.0,2020-02-24,0
9010,,Dominica,15.415,-61.371,2020-02-24,0
9011,,Grenada,12.1165,-61.679,2020-02-24,0
9012,,Mozambique,-18.665695,35.529562,2020-02-24,0
9013,,Syria,34.802075,38.99681500000001,2020-02-24,0
9014,,Timor-Leste,-8.874217,125.727539,2020-02-24,0
9015,,Belize,17.1899,-88.4976,2020-02-24,0
9016,,Laos,19.85627,102.495496,2020-02-24,0
9017,,Libya,26.3351,17.228331,2020-02-24,0
9018,,West Bank and Gaza,31.9522,35.2332,2020-02-24,0
9019,,Guinea-Bissau,11.8037,-15.1804,2020-02-24,0
9020,,Mali,17.570692,-3.996166000000001,2020-02-24,0
9021,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-24,0
9022,Northwest Territories,Canada,64.8255,-124.8457,2020-02-24,0
9023,Yukon,Canada,64.2823,-135.0,2020-02-24,0
9024,,Kosovo,42.602636,20.902977,2020-02-24,0
9025,,Burma,21.9162,95.956,2020-02-24,0
9026,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-24,0
9027,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-24,0
9028,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-24,0
9029,,MS Zaandam,0.0,0.0,2020-02-24,0
9030,,Botswana,-22.3285,24.6849,2020-02-24,0
9031,,Burundi,-3.3731,29.9189,2020-02-24,0
9032,,Sierra Leone,8.460555000000001,-11.779889,2020-02-24,0
9033,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-02-24,0
9034,,Malawi,-13.2543,34.3015,2020-02-24,0
9035,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-24,0
9036,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-24,0
9037,,South Sudan,6.877000000000002,31.307,2020-02-24,0
9038,,Western Sahara,24.2155,-12.8858,2020-02-24,0
9039,,Sao Tome and Principe,0.1864,6.6131,2020-02-24,0
9040,,Yemen,15.552727,48.516388,2020-02-24,0
9041,,Comoros,-11.6455,43.3333,2020-02-24,0
9042,,Tajikistan,38.861,71.2761,2020-02-24,0
9043,,Lesotho,-29.61,28.2336,2020-02-24,0
9044,,Afghanistan,33.93911,67.709953,2020-02-25,1
9045,,Albania,41.1533,20.1683,2020-02-25,0
9046,,Algeria,28.0339,1.6596,2020-02-25,1
9047,,Andorra,42.5063,1.5218,2020-02-25,0
9048,,Angola,-11.2027,17.8739,2020-02-25,0
9049,,Antigua and Barbuda,17.0608,-61.7964,2020-02-25,0
9050,,Argentina,-38.4161,-63.6167,2020-02-25,0
9051,,Armenia,40.0691,45.0382,2020-02-25,0
9052,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-25,0
9053,New South Wales,Australia,-33.8688,151.2093,2020-02-25,4
9054,Northern Territory,Australia,-12.4634,130.8456,2020-02-25,0
9055,Queensland,Australia,-27.4698,153.0251,2020-02-25,5
9056,South Australia,Australia,-34.9285,138.6007,2020-02-25,2
9057,Tasmania,Australia,-42.8821,147.3272,2020-02-25,0
9058,Victoria,Australia,-37.8136,144.9631,2020-02-25,4
9059,Western Australia,Australia,-31.9505,115.8605,2020-02-25,0
9060,,Austria,47.5162,14.5501,2020-02-25,2
9061,,Azerbaijan,40.1431,47.5769,2020-02-25,0
9062,,Bahamas,25.025885,-78.035889,2020-02-25,0
9063,,Bahrain,26.0275,50.55,2020-02-25,23
9064,,Bangladesh,23.685,90.3563,2020-02-25,0
9065,,Barbados,13.1939,-59.5432,2020-02-25,0
9066,,Belarus,53.7098,27.9534,2020-02-25,0
9067,,Belgium,50.8333,4.469936,2020-02-25,1
9068,,Benin,9.3077,2.3158,2020-02-25,0
9069,,Bhutan,27.5142,90.4336,2020-02-25,0
9070,,Bolivia,-16.2902,-63.5887,2020-02-25,0
9071,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-25,0
9072,,Brazil,-14.235,-51.9253,2020-02-25,0
9073,,Brunei,4.5353,114.7277,2020-02-25,0
9074,,Bulgaria,42.7339,25.4858,2020-02-25,0
9075,,Burkina Faso,12.2383,-1.5616,2020-02-25,0
9076,,Cabo Verde,16.5388,-23.0418,2020-02-25,0
9077,,Cambodia,11.55,104.9167,2020-02-25,1
9078,,Cameroon,3.848,11.5021,2020-02-25,0
9079,Alberta,Canada,53.9333,-116.5765,2020-02-25,0
9080,British Columbia,Canada,53.7267,-127.6476,2020-02-25,7
9081,Grand Princess,Canada,0.0,0.0,2020-02-25,0
9082,Manitoba,Canada,53.7609,-98.8139,2020-02-25,0
9083,New Brunswick,Canada,46.5653,-66.4619,2020-02-25,0
9084,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-25,0
9085,Nova Scotia,Canada,44.682,-63.7443,2020-02-25,0
9086,Ontario,Canada,51.2538,-85.3232,2020-02-25,4
9087,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-25,0
9088,Quebec,Canada,52.9399,-73.5491,2020-02-25,0
9089,Saskatchewan,Canada,52.9399,-106.4509,2020-02-25,0
9090,,Central African Republic,6.6111,20.9394,2020-02-25,0
9091,,Chad,15.4542,18.7322,2020-02-25,0
9092,,Chile,-35.6751,-71.543,2020-02-25,2
9093,Anhui,China,31.8257,117.2264,2020-02-25,989
9094,Beijing,China,40.1824,116.4142,2020-02-25,400
9095,Chongqing,China,30.0572,107.874,2020-02-25,576
9096,Fujian,China,26.0789,117.9874,2020-02-25,294
9097,Gansu,China,35.7518,104.2861,2020-02-25,91
9098,Guangdong,China,23.3417,113.4244,2020-02-25,1347
9099,Guangxi,China,23.8298,108.7881,2020-02-25,252
9100,Guizhou,China,26.8154,106.8748,2020-02-25,146
9101,Hainan,China,19.1959,109.7453,2020-02-25,168
9102,Hebei,China,39.549,116.1306,2020-02-25,311
9103,Heilongjiang,China,47.862,127.7615,2020-02-25,480
9104,Henan,China,37.8957,114.9042,2020-02-25,1271
9105,Hong Kong,China,22.3,114.2,2020-02-25,84
9106,Hubei,China,30.9756,112.2707,2020-02-25,64786
9107,Hunan,China,27.6104,111.7088,2020-02-25,1016
9108,Inner Mongolia,China,44.0935,113.9448,2020-02-25,75
9109,Jiangsu,China,32.9711,119.455,2020-02-25,631
9110,Jiangxi,China,27.614,115.7221,2020-02-25,934
9111,Jilin,China,43.6661,126.1923,2020-02-25,93
9112,Liaoning,China,41.2956,122.6085,2020-02-25,121
9113,Macau,China,22.1667,113.55,2020-02-25,10
9114,Ningxia,China,37.2692,106.1655,2020-02-25,71
9115,Qinghai,China,35.7452,95.9956,2020-02-25,18
9116,Shaanxi,China,35.1917,108.8701,2020-02-25,245
9117,Shandong,China,36.3427,118.1498,2020-02-25,756
9118,Shanghai,China,31.202,121.4491,2020-02-25,336
9119,Shanxi,China,37.5777,112.2922,2020-02-25,133
9120,Sichuan,China,30.6171,102.7103,2020-02-25,529
9121,Tianjin,China,39.3054,117.323,2020-02-25,135
9122,Tibet,China,31.6927,88.0924,2020-02-25,1
9123,Xinjiang,China,41.1129,85.2401,2020-02-25,76
9124,Yunnan,China,24.974,101.487,2020-02-25,174
9125,Zhejiang,China,29.1832,120.0934,2020-02-25,1205
9126,,Colombia,4.5709,-74.2973,2020-02-25,0
9127,,Congo (Brazzaville),-0.228,15.8277,2020-02-25,0
9128,,Congo (Kinshasa),-4.0383,21.7587,2020-02-25,0
9129,,Costa Rica,9.7489,-83.7534,2020-02-25,0
9130,,Cote d'Ivoire,7.54,-5.5471,2020-02-25,0
9131,,Croatia,45.1,15.2,2020-02-25,1
9132,,Diamond Princess,0.0,0.0,2020-02-25,691
9133,,Cuba,21.521757,-77.78116700000002,2020-02-25,0
9134,,Cyprus,35.1264,33.4299,2020-02-25,0
9135,,Czechia,49.8175,15.473,2020-02-25,0
9136,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-25,0
9137,Greenland,Denmark,71.7069,-42.6043,2020-02-25,0
9138,,Denmark,56.2639,9.5018,2020-02-25,0
9139,,Djibouti,11.8251,42.5903,2020-02-25,0
9140,,Dominican Republic,18.7357,-70.1627,2020-02-25,0
9141,,Ecuador,-1.8312,-78.1834,2020-02-25,0
9142,,Egypt,26.820553000000004,30.802498,2020-02-25,1
9143,,El Salvador,13.7942,-88.8965,2020-02-25,0
9144,,Equatorial Guinea,1.6508,10.2679,2020-02-25,0
9145,,Eritrea,15.1794,39.7823,2020-02-25,0
9146,,Estonia,58.5953,25.0136,2020-02-25,0
9147,,Eswatini,-26.5225,31.4659,2020-02-25,0
9148,,Ethiopia,9.145,40.4897,2020-02-25,0
9149,,Fiji,-17.7134,178.065,2020-02-25,0
9150,,Finland,61.92411,25.748151,2020-02-25,1
9151,French Guiana,France,3.9339,-53.1258,2020-02-25,0
9152,French Polynesia,France,-17.6797,149.4068,2020-02-25,0
9153,Guadeloupe,France,16.265,-61.551,2020-02-25,0
9154,Mayotte,France,-12.8275,45.166244,2020-02-25,0
9155,New Caledonia,France,-20.904305,165.618042,2020-02-25,0
9156,Reunion,France,-21.1151,55.5364,2020-02-25,0
9157,Saint Barthelemy,France,17.9,-62.8333,2020-02-25,0
9158,St Martin,France,18.0708,-63.0501,2020-02-25,0
9159,Martinique,France,14.6415,-61.0242,2020-02-25,0
9160,,France,46.2276,2.2137,2020-02-25,14
9161,,Gabon,-0.8037,11.6094,2020-02-25,0
9162,,Gambia,13.4432,-15.3101,2020-02-25,0
9163,,Georgia,42.3154,43.3569,2020-02-25,0
9164,,Germany,51.165691,10.451526,2020-02-25,17
9165,,Ghana,7.9465,-1.0232,2020-02-25,0
9166,,Greece,39.0742,21.8243,2020-02-25,0
9167,,Guatemala,15.7835,-90.2308,2020-02-25,0
9168,,Guinea,9.9456,-9.6966,2020-02-25,0
9169,,Guyana,4.860416000000002,-58.93018000000001,2020-02-25,0
9170,,Haiti,18.9712,-72.2852,2020-02-25,0
9171,,Holy See,41.9029,12.4534,2020-02-25,0
9172,,Honduras,15.2,-86.2419,2020-02-25,0
9173,,Hungary,47.1625,19.5033,2020-02-25,0
9174,,Iceland,64.9631,-19.0208,2020-02-25,0
9175,,India,20.593684,78.96288,2020-02-25,3
9176,,Indonesia,-0.7893,113.9213,2020-02-25,0
9177,,Iran,32.427908,53.68804599999999,2020-02-25,95
9178,,Iraq,33.223191,43.679291,2020-02-25,1
9179,,Ireland,53.1424,-7.6921,2020-02-25,0
9180,,Israel,31.046051,34.851612,2020-02-25,1
9181,,Italy,41.87194,12.56738,2020-02-25,322
9182,,Jamaica,18.1096,-77.2975,2020-02-25,0
9183,,Japan,36.204824,138.252924,2020-02-25,173
9184,,Jordan,31.24,36.51,2020-02-25,0
9185,,Kazakhstan,48.0196,66.9237,2020-02-25,0
9186,,Kenya,-0.0236,37.9062,2020-02-25,0
9187,,"Korea, South",35.90775700000001,127.766922,2020-02-25,977
